average Silhouette Value = 0.134094

nFID			silhouette_val
1809			-0.016727
1810			0.320448
1811			-0.197795
1812			-0.098939
1813			0.056724
1814			-0.050656
1815			-0.033497
1816			0.190691
1817			0.240901
1818			0.079930
1819			0.114947
1820			0.404257
1821			-0.207268
1822			0.315752
1823			0.474692
1824			0.229174
1825			0.267211
1826			0.109375
1827			0.203407
1828			0.076882
1829			0.284229
1830			0.257907
1831			0.290934
1832			0.107526
1833			0.113748
1834			0.060278
1835			0.105640
1836			-0.016139
1837			0.219715
1838			0.010423
1839			-0.105205
1840			0.023697
1841			0.064770
1842			0.157657
1843			-0.395592
1844			-0.066096
1845			-0.315752
1846			0.289008
1847			0.021948
1848			0.268706
1849			0.061254
1850			0.078469
1851			0.278080
1852			0.059668
1853			0.289103
1854			0.110670
1855			0.008256
1856			0.487938
1857			0.058306
1858			0.165224
1859			-0.155276
1860			0.315912
1861			0.231949
1862			-0.022440
1863			0.304156
1864			-0.005637
1865			0.014026
1866			0.087681
1867			-0.044956
1868			0.315062
1869			0.370111
1870			0.290146
1871			-0.217456
1872			0.456579
1873			0.187491
1874			0.091589
1875			0.307110
1876			-0.039461
1877			0.040035
1878			0.022406
1879			0.188853
1880			0.206589
1881			0.105453
1882			0.232512
1883			-0.003833
1884			-0.162983
1885			-0.044091
1886			0.360555
1887			0.315940
1888			0.180640
1889			-0.254896
1890			0.338715
1891			0.067648
1892			-0.339738
1893			0.231334
1894			0.328429
1895			0.223505
1896			0.431747
1897			0.413022
1898			0.435812
1899			0.444842
1900			0.231360
1901			0.179447
1902			0.140862
1903			0.498801
1904			0.194834
1905			0.253461
1906			0.073636
