BID,Time1500,Time1501,Time1502,Time1503,Time1504,Time1505,Time1506,Time1507,Time1508,Time1509,Time1510,Time1511,Time1512,Time1513,Time1514,Time1515,Time1516,Time1517,Time1518,Time1519,Time1520,Time1521,Time1522,Time1523,Time1600,Time1601,Time1602,Time1603,Time1604,Time1605,Time1606,Time1607,Time1608,Time1609,Time1610,Time1611,Time1612,Time1613,Time1614,Time1615,Time1616,Time1617,Time1618,Time1619,Time1620,Time1621,Time1622,Time1623,Time1700,Time1701,Time1702,Time1703,Time1704,Time1705,Time1706,Time1707,Time1708,Time1709,Time1710,Time1711,Time1712,Time1713,Time1714,Time1715,Time1716,Time1717,Time1718,Time1719,Time1720,Time1721,Time1722,Time1723,Time1800,Time1801,Time1802,Time1803,Time1804,Time1805,Time1806,Time1807,Time1808,Time1809,Time1810,Time1811,Time1812,Time1813,Time1814,Time1815,Time1816,Time1817,Time1818,Time1819,Time1820,Time1821,Time1822,Time1823,Time1900,Time1901,Time1902,Time1903,Time1904,Time1905,Time1906,Time1907,Time1908,Time1909,Time1910,Time1911,Time1912,Time1913,Time1914,Time1915,Time1916,Time1917,Time1918,Time1919,Time1920,Time1921,Time1922,Time1923,Time2000,Time2001,Time2002,Time2003,Time2004,Time2005,Time2006,Time2007,Time2008,Time2009,Time2010,Time2011,Time2012,Time2013,Time2014,Time2015,Time2016,Time2017,Time2018,Time2019,Time2020,Time2021,Time2022,Time2023,Time2100,Time2101,Time2102,Time2103,Time2104,Time2105,Time2106,Time2107,Time2108,Time2109,Time2110,Time2111,Time2112,Time2113,Time2114,Time2115,Time2116,Time2117,Time2118,Time2119,Time2120,Time2121,Time2122,Time2123
349,19.5352 ,27.2349 ,18.8336 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.2806 ,13.8905 ,27.0135 ,21.1039 ,31.4955 ,16.3943 ,24.2701 ,28.4013 ,34.7068 ,21.1039 ,36.4375 ,17.6289 ,19.2513 ,21.9886 ,23.2019 ,28.8168 ,20.7949 ,38.8838 ,17.2698 ,15.1057 ,0.1328 ,0.0000 ,0.0000 ,0.0000 ,16.6365 ,12.5778 ,17.1439 ,48.8695 ,28.0235 ,62.7979 ,20.2305 ,19.6709 ,16.4464 ,19.3638 ,23.8083 ,26.8357 ,17.6229 ,24.0392 ,11.1247 ,23.3699 ,24.3924 ,24.5231 ,19.4969 ,16.8558 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.1240 ,18.8336 ,23.0773 ,40.6352 ,49.5356 ,26.1544 ,15.3772 ,39.2903 ,22.8809 ,32.0357 ,21.7029 ,26.4951 ,20.2524 ,27.1951 ,17.7108 ,22.9261 ,27.5460 ,20.4991 ,18.8940 ,18.8336 ,2.5376 ,0.0000 ,0.0000 ,0.0000 ,8.0017 ,16.0345 ,21.0063 ,42.2542 ,32.6140 ,21.9514 ,33.8644 ,22.4870 ,8.1579 ,15.2259 ,20.0681 ,31.8969 ,27.1009 ,29.9173 ,26.1150 ,18.4701 ,16.0073 ,26.2688 ,19.9428 ,18.8336 ,1.6941 ,0.0000 ,0.0000 ,0.0000 ,12.6185 ,13.1843 ,24.6548 ,24.3314 ,38.0531 ,28.3903 ,53.6368 ,27.8900 ,32.5851 ,26.5766 ,27.0264 ,22.1610 ,15.6361 ,18.0476 ,33.4441 ,23.2757 ,37.6671 ,21.0384 ,17.7369 ,18.8336 ,0.3489 ,0.0000 ,0.0000 ,18.8336 ,18.8336 ,37.6671 ,56.5007 ,37.1495 ,32.4310 ,53.3844 ,23.6937 ,22.6035 ,24.6197 ,23.7558 ,22.6671 ,19.5950 ,18.0323 ,21.0346 ,27.7632 ,12.2482 ,37.9749 ,51.0353 ,21.9301 ,27.9645 ,10.5941 ,14.3493 ,0.0000 ,0.0000 ,0.0549 ,18.8070 ,38.0205 ,42.8846 ,37.1404 ,43.0938 ,19.2958 ,41.5933 ,38.4054 ,48.0141 ,53.3998 ,43.6297 ,22.4298 ,33.3513 ,25.1038 ,18.3611 ,18.6314 
350,12.3876 ,8.5201 ,20.7991 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,14.8039 ,20.7991 ,10.3860 ,14.9482 ,17.1360 ,11.5287 ,8.5091 ,20.7162 ,8.5128 ,17.6484 ,12.8244 ,14.1642 ,20.5075 ,18.3498 ,18.0574 ,14.9482 ,12.3603 ,8.6635 ,20.7991 ,0.0012 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,20.7991 ,22.1652 ,15.0667 ,9.8457 ,21.8719 ,10.1583 ,15.8407 ,7.9004 ,13.1598 ,14.3321 ,12.6927 ,22.1650 ,12.6728 ,17.7197 ,17.9323 ,24.7937 ,38.2857 ,27.6808 ,16.0257 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.2380 ,8.4788 ,12.9248 ,10.7903 ,11.6948 ,9.2473 ,8.7381 ,13.6024 ,11.9340 ,26.0811 ,11.1312 ,10.4293 ,9.6982 ,14.3199 ,10.7948 ,12.3021 ,12.3172 ,17.5472 ,6.7913 ,11.4596 ,16.5649 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,11.8273 ,22.6215 ,28.3328 ,15.4933 ,22.1760 ,23.4743 ,7.9887 ,10.4084 ,9.8223 ,10.2094 ,14.7781 ,15.3377 ,17.1699 ,21.5867 ,12.1660 ,24.2722 ,13.1531 ,14.9170 ,8.8902 ,0.4051 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.2603 ,16.0642 ,12.3302 ,9.8939 ,16.0642 ,12.6927 ,12.3302 ,8.9923 ,13.6897 ,16.5805 ,14.7110 ,26.8329 ,21.6980 ,9.7545 ,8.7000 ,22.9755 ,21.1542 ,21.8204 ,11.1803 ,19.0862 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,13.3967 ,10.2094 ,19.9182 ,20.5233 ,46.2843 ,25.5485 ,21.2786 ,28.2576 ,46.5258 ,28.7786 ,29.7341 ,52.2414 ,16.0831 ,17.8229 ,16.9571 ,23.8815 ,38.4584 ,24.4462 ,13.0278 ,41.5982 ,15.6596 ,0.0000 ,0.0000 ,0.0000 ,19.2169 ,18.3878 ,46.7193 ,20.1249 ,14.7904 ,27.8688 ,13.6897 ,20.8031 ,23.7170 ,10.8284 ,15.0129 ,11.9060 ,45.5073 ,13.4743 ,18.7480 ,32.5291 ,12.4953 
351,42.3484 ,23.3656 ,21.1408 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,75.4803 ,60.0306 ,53.5483 ,108.1773 ,48.7131 ,76.9640 ,66.9616 ,177.7286 ,107.5955 ,94.7530 ,78.9047 ,59.2309 ,52.4143 ,51.6207 ,33.9162 ,56.0021 ,59.4875 ,43.2536 ,0.5386 ,0.2390 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,86.2699 ,53.7548 ,52.0828 ,89.7643 ,65.0436 ,105.0960 ,83.2525 ,80.2971 ,135.2721 ,98.4637 ,41.6196 ,42.4978 ,55.3513 ,58.8197 ,31.4319 ,50.3244 ,27.1936 ,48.4189 ,2.0118 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,3.8134 ,42.4305 ,99.0230 ,52.8840 ,132.4092 ,86.5278 ,41.2678 ,90.3451 ,126.5259 ,52.7328 ,78.6497 ,46.1164 ,68.8347 ,112.9267 ,48.8254 ,33.6437 ,40.1341 ,44.8595 ,44.8526 ,0.1877 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.8925 ,42.8547 ,79.4857 ,115.0492 ,56.9023 ,60.9804 ,59.0725 ,68.7746 ,43.6885 ,51.2320 ,70.9417 ,72.1615 ,66.9603 ,46.8242 ,124.0413 ,71.3197 ,33.9129 ,63.8012 ,75.4202 ,0.8789 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.1940 ,102.4063 ,88.9699 ,123.4664 ,110.9392 ,47.7520 ,85.6947 ,60.0117 ,58.5155 ,83.4861 ,84.8344 ,49.6798 ,36.7258 ,39.9296 ,49.1434 ,35.9600 ,75.0775 ,38.4585 ,41.9307 ,15.4111 ,0.0000 ,0.0104 ,0.0000 ,0.0000 ,3.4961 ,44.6664 ,37.4829 ,85.2298 ,64.9947 ,41.7398 ,54.7472 ,88.5684 ,25.8688 ,30.3493 ,53.6137 ,39.0937 ,68.1820 ,41.6625 ,88.1953 ,111.5194 ,39.6978 ,53.8923 ,30.0393 ,19.9098 ,0.0000 ,5.3077 ,0.0000 ,0.0000 ,0.0000 ,58.4775 ,58.8142 ,43.3937 ,47.5258 ,54.2744 ,48.7559 ,77.7854 ,49.9582 ,51.2917 ,45.6919 ,42.6197 ,54.8605 ,101.1692 ,27.3652 ,33.0705 ,49.0216 
352,291.0230 ,543.2690 ,1025.3575 ,234.4823 ,0.5071 ,0.0000 ,0.8624 ,1225.6980 ,900.2716 ,239.4339 ,190.7059 ,324.8504 ,228.0205 ,322.7079 ,351.6758 ,248.4804 ,219.9764 ,353.9548 ,288.9202 ,418.8286 ,431.9993 ,604.2727 ,547.9233 ,790.3258 ,438.8150 ,647.9640 ,964.2388 ,202.1628 ,0.2019 ,0.0000 ,18.9014 ,1205.4568 ,492.5314 ,337.1036 ,410.4687 ,283.4486 ,286.7017 ,186.8725 ,353.8528 ,259.0921 ,187.4084 ,272.7468 ,301.7032 ,233.8947 ,435.0253 ,351.0381 ,484.5006 ,616.8588 ,857.1508 ,572.8901 ,841.8155 ,504.8316 ,3.6123 ,0.0000 ,8.1188 ,1045.5024 ,998.9995 ,315.4049 ,248.5698 ,493.6246 ,227.9086 ,422.7021 ,198.9978 ,205.4120 ,260.5120 ,461.7287 ,431.8628 ,586.5742 ,464.7337 ,404.1141 ,683.3191 ,244.2967 ,403.2013 ,834.1913 ,972.0236 ,280.5915 ,4.8573 ,0.0000 ,1.5116 ,1383.8033 ,1441.7955 ,257.3477 ,745.5500 ,376.1420 ,275.6115 ,206.4762 ,810.0522 ,349.4115 ,515.8984 ,295.6642 ,478.5164 ,348.0292 ,511.5703 ,828.6435 ,575.4076 ,387.8344 ,738.7168 ,949.5699 ,906.0051 ,322.9864 ,0.2743 ,0.0000 ,4.3546 ,1359.4912 ,942.9149 ,402.6295 ,302.8873 ,317.5176 ,288.3475 ,615.5576 ,227.5468 ,260.2869 ,429.1269 ,220.6716 ,362.0546 ,367.9227 ,575.0148 ,414.1585 ,912.8625 ,474.7747 ,318.0223 ,579.9250 ,784.2284 ,430.2744 ,4.3496 ,0.0000 ,4.6181 ,1039.7479 ,770.4633 ,309.6955 ,230.1754 ,172.7994 ,549.5938 ,776.9073 ,263.0558 ,325.9826 ,307.8853 ,337.9156 ,290.0922 ,563.5447 ,374.3213 ,374.9372 ,347.3097 ,230.8396 ,242.9364 ,336.3198 ,1272.9791 ,387.5628 ,29.2758 ,0.0000 ,21.4610 ,1199.7740 ,582.8455 ,741.1648 ,225.3869 ,238.6045 ,236.3088 ,735.9482 ,259.7055 ,261.3603 ,359.6600 ,628.6917 ,426.4985 ,267.5427 ,602.9341 ,459.3055 ,755.0470 ,466.2977 
353,13.2603 ,16.1512 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.9050 ,19.3913 ,42.3737 ,56.7715 ,64.4574 ,41.8638 ,43.7443 ,39.0542 ,48.9741 ,56.7715 ,41.3915 ,35.3501 ,46.6491 ,43.2623 ,21.7292 ,18.0983 ,22.8045 ,13.7869 ,16.1512 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,24.6946 ,37.9791 ,33.4939 ,37.4157 ,31.0220 ,31.2649 ,30.1519 ,60.7633 ,33.5958 ,45.9855 ,44.6180 ,55.6197 ,45.9682 ,20.1568 ,54.2000 ,22.9049 ,27.3329 ,16.0377 ,16.1512 ,0.0107 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,4.6955 ,12.8718 ,26.3688 ,88.1102 ,35.9663 ,87.7974 ,55.0725 ,26.3767 ,59.9478 ,44.8889 ,26.9579 ,27.3732 ,26.4478 ,42.0501 ,74.1598 ,41.1378 ,27.2853 ,13.6948 ,4.8672 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.2792 ,6.1951 ,36.2578 ,50.9363 ,81.9923 ,58.9872 ,51.9330 ,42.5647 ,42.4058 ,26.0513 ,45.8064 ,57.1056 ,15.3275 ,34.6255 ,40.9800 ,28.9633 ,9.9425 ,13.7869 ,7.6790 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.4575 ,27.2853 ,42.8431 ,40.4084 ,58.5242 ,44.4885 ,31.0037 ,94.8823 ,47.3032 ,22.4187 ,38.6387 ,26.6994 ,15.9146 ,23.1375 ,28.5743 ,20.4246 ,7.8411 ,11.9550 ,16.1512 ,0.6941 ,0.2555 ,0.0000 ,0.0000 ,0.0000 ,3.9847 ,16.1512 ,30.4394 ,11.1481 ,21.8283 ,23.1375 ,60.9466 ,23.7402 ,33.8740 ,19.5666 ,24.0217 ,51.2706 ,15.7333 ,12.7838 ,11.8352 ,10.7005 ,11.0634 ,7.5845 ,32.0752 ,2.3125 ,0.2255 ,0.0000 ,0.0000 ,0.0000 ,5.5420 ,11.1335 ,19.6384 ,15.6303 ,21.7101 ,25.5940 ,39.1295 ,63.8631 ,17.7998 ,59.5804 ,56.6863 ,92.9448 ,54.2000 ,28.4376 ,14.9208 ,9.9415 ,28.8208 
354,20.6184 ,22.1503 ,19.7815 ,10.8455 ,0.0000 ,0.0000 ,11.0751 ,8.1312 ,19.2981 ,33.2254 ,44.3006 ,30.0342 ,21.6063 ,19.9948 ,21.2493 ,22.3748 ,26.3779 ,14.5216 ,27.1439 ,13.9570 ,51.1490 ,29.4889 ,38.9248 ,39.1670 ,27.8126 ,13.3683 ,10.7984 ,11.0751 ,0.0000 ,0.0000 ,11.0751 ,11.0751 ,17.2028 ,19.0576 ,27.3670 ,36.9059 ,17.0896 ,21.3694 ,44.3006 ,23.2205 ,16.0044 ,32.8924 ,27.5956 ,19.4843 ,28.2734 ,41.0480 ,54.2494 ,27.8126 ,24.9339 ,22.1503 ,11.0751 ,2.6066 ,0.0000 ,0.0000 ,0.6070 ,11.0751 ,22.1503 ,43.9261 ,32.4224 ,19.6095 ,15.7618 ,25.2987 ,24.9339 ,44.3006 ,25.4349 ,19.8696 ,20.8873 ,25.2030 ,18.9626 ,31.4124 ,25.4381 ,55.3757 ,11.9870 ,15.2654 ,9.9178 ,11.0751 ,5.4407 ,0.0000 ,11.0751 ,11.0751 ,21.7000 ,14.9651 ,34.6489 ,20.2176 ,44.3006 ,29.8416 ,32.8089 ,11.6791 ,25.4017 ,29.0552 ,25.4670 ,44.3006 ,19.3888 ,44.3006 ,25.4670 ,55.3757 ,24.3654 ,44.3006 ,8.2564 ,11.0751 ,0.0535 ,0.0000 ,0.0000 ,11.0751 ,17.8307 ,55.3757 ,55.3757 ,15.1157 ,27.2913 ,33.2254 ,20.3341 ,29.8603 ,12.2684 ,52.4149 ,28.9630 ,19.0837 ,33.2062 ,44.3006 ,21.1807 ,24.6486 ,26.0393 ,13.6215 ,22.1503 ,11.0751 ,0.0000 ,0.0000 ,11.0751 ,8.9297 ,22.1503 ,56.3048 ,37.4031 ,30.5922 ,47.5126 ,18.6483 ,19.6815 ,55.3757 ,36.1535 ,44.3006 ,66.4509 ,26.9895 ,27.1110 ,37.8235 ,55.3757 ,58.9795 ,91.1467 ,35.3501 ,21.0846 ,7.4153 ,7.8706 ,0.0000 ,0.1827 ,11.0751 ,11.0751 ,24.8005 ,44.3006 ,55.3757 ,23.9532 ,40.5946 ,19.0199 ,19.4056 ,26.3112 ,20.4368 ,20.0062 ,32.8924 ,26.3112 ,44.3006 ,27.7107 ,36.0992 
355,40.6750 ,15.1950 ,15.1950 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.1950 ,27.1005 ,62.1228 ,61.5653 ,38.1306 ,62.0736 ,51.8594 ,46.5657 ,51.3876 ,44.7154 ,60.7549 ,34.4053 ,33.8553 ,60.7798 ,49.6281 ,45.5849 ,29.4932 ,22.0315 ,11.4496 ,15.1950 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.1950 ,22.8628 ,31.2810 ,43.4004 ,31.4663 ,36.7620 ,22.2907 ,60.7798 ,60.7798 ,22.2401 ,58.4362 ,35.4214 ,27.6277 ,29.2204 ,21.8100 ,45.5849 ,38.6233 ,30.3899 ,25.7148 ,15.1950 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.1950 ,30.3899 ,43.1958 ,51.2365 ,39.3839 ,25.5097 ,47.8582 ,35.0325 ,60.7798 ,64.2885 ,51.4526 ,46.4480 ,39.7360 ,45.5849 ,22.6883 ,34.8252 ,31.9043 ,30.3899 ,13.5363 ,15.1950 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.1950 ,20.6825 ,25.6581 ,41.6372 ,74.7688 ,29.5538 ,25.0427 ,29.7672 ,35.4387 ,44.7768 ,47.2683 ,71.3714 ,19.5839 ,31.2853 ,26.3917 ,40.7778 ,26.3917 ,30.3899 ,15.1950 ,15.1950 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.1769 ,11.0158 ,33.5797 ,27.0084 ,51.5317 ,34.8770 ,41.4942 ,26.9875 ,47.6835 ,26.7269 ,47.5022 ,45.5849 ,91.1697 ,28.7466 ,30.3899 ,24.8306 ,18.4584 ,19.9875 ,10.3155 ,15.1950 ,0.2133 ,0.0000 ,0.0000 ,0.0000 ,15.1950 ,15.1950 ,25.7826 ,23.0062 ,44.0294 ,29.1330 ,20.7801 ,20.6680 ,45.5849 ,22.8375 ,18.8461 ,29.9081 ,20.4919 ,20.0591 ,25.4835 ,22.1356 ,30.3899 ,86.4578 ,51.4296 ,30.3899 ,0.0259 ,0.0000 ,0.0000 ,0.0000 ,15.1950 ,30.3899 ,18.4137 ,37.1709 ,41.3838 ,68.8310 ,23.8848 ,52.5820 ,25.3365 ,19.8563 ,20.4940 ,35.5037 ,63.5661 ,12.6249 ,22.0696 ,56.9961 ,26.2329 
356,43.7827 ,28.5591 ,0.0168 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,27.8633 ,33.7620 ,131.1950 ,102.3444 ,68.6507 ,59.5130 ,123.0433 ,182.9523 ,95.6446 ,113.4613 ,138.2315 ,96.4442 ,60.6038 ,49.9650 ,76.0803 ,47.9449 ,35.7489 ,55.9223 ,54.2650 ,6.7677 ,0.3994 ,0.0000 ,0.0000 ,17.4006 ,42.4438 ,40.8752 ,68.0462 ,70.2565 ,208.5922 ,57.9899 ,114.0092 ,144.1329 ,126.9470 ,92.6258 ,83.5993 ,82.2018 ,69.0990 ,55.0015 ,54.6760 ,69.1815 ,70.2735 ,63.6231 ,73.4859 ,28.1218 ,0.0385 ,0.0000 ,0.0000 ,0.0212 ,41.5521 ,36.7466 ,114.3185 ,77.0525 ,89.2052 ,92.4430 ,82.9348 ,140.3882 ,68.4286 ,96.2196 ,101.9409 ,60.2653 ,75.8600 ,82.2729 ,80.9624 ,59.2756 ,49.6822 ,47.5189 ,21.6367 ,28.5591 ,0.0000 ,0.1036 ,0.0000 ,0.0000 ,16.9591 ,34.0290 ,93.7427 ,134.7773 ,78.5044 ,84.6903 ,109.3316 ,83.3115 ,117.2320 ,85.6672 ,149.5789 ,103.9253 ,47.4026 ,44.4423 ,65.5471 ,35.6946 ,37.3716 ,45.5180 ,28.2511 ,28.5591 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,28.5591 ,31.9379 ,54.6714 ,68.4923 ,116.5466 ,102.5820 ,106.8256 ,151.1065 ,91.2914 ,81.2132 ,100.2777 ,76.4422 ,59.9662 ,73.4431 ,114.2362 ,58.2266 ,56.9765 ,22.6594 ,26.9641 ,29.3641 ,23.8332 ,0.0000 ,0.0000 ,0.0000 ,0.0576 ,85.6772 ,58.2775 ,39.1014 ,58.2396 ,50.0738 ,39.0622 ,38.7965 ,88.9258 ,44.4224 ,67.1396 ,78.9788 ,41.8494 ,34.0907 ,55.8162 ,42.9001 ,45.5954 ,33.6504 ,34.2718 ,34.0133 ,2.1142 ,0.0000 ,0.0000 ,0.0000 ,28.5591 ,34.3291 ,40.7831 ,95.1885 ,78.7637 ,61.9059 ,69.6967 ,87.9042 ,59.4101 ,71.4585 ,122.0951 ,57.6489 ,60.3071 ,63.4044 ,41.8819 ,69.5738 ,29.5096 
357,13.4429 ,6.7215 ,6.7215 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.3744 ,4.7658 ,21.9590 ,26.5096 ,17.7888 ,20.9002 ,17.9156 ,19.0884 ,29.2292 ,24.3962 ,20.9928 ,19.6616 ,14.9399 ,20.6696 ,20.1644 ,9.3006 ,10.3975 ,13.4429 ,13.4429 ,6.7215 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.7215 ,13.4429 ,40.3272 ,32.1314 ,27.7095 ,32.5650 ,40.3287 ,17.8782 ,40.3287 ,22.5212 ,24.6107 ,47.0502 ,60.4931 ,19.0768 ,17.6188 ,15.8425 ,10.7280 ,13.4429 ,6.7215 ,6.7215 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.7215 ,17.8086 ,18.7064 ,47.0502 ,26.7452 ,20.6334 ,33.6060 ,33.6073 ,16.8032 ,18.7064 ,23.8786 ,26.8858 ,15.8322 ,12.2500 ,29.3700 ,26.6662 ,20.1644 ,13.4429 ,6.7215 ,6.7215 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.7215 ,8.3742 ,23.6620 ,47.0502 ,20.7030 ,26.3649 ,30.4391 ,13.0275 ,16.0720 ,38.7241 ,9.2590 ,33.6073 ,23.7052 ,7.5836 ,8.3740 ,17.5236 ,20.1644 ,13.4429 ,6.7215 ,6.7215 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.7215 ,4.4981 ,20.3923 ,39.3807 ,33.1689 ,13.8998 ,33.6073 ,12.1137 ,33.6060 ,28.7525 ,18.3601 ,20.0025 ,19.4399 ,13.9071 ,8.0678 ,26.8858 ,8.9105 ,13.5017 ,6.7215 ,6.7215 ,6.7215 ,0.0000 ,0.0000 ,0.0000 ,6.7215 ,13.4429 ,12.7980 ,22.1008 ,33.6060 ,13.5171 ,26.0471 ,33.6060 ,25.9711 ,26.8858 ,20.1644 ,20.1644 ,9.9133 ,9.9076 ,20.1643 ,20.1644 ,19.8594 ,33.6073 ,12.2500 ,13.0230 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.7215 ,11.0186 ,17.2482 ,20.5637 ,16.6725 ,26.8858 ,20.1644 ,21.5857 ,20.4447 ,9.1142 ,9.9133 ,8.9707 ,22.0986 ,13.0359 ,26.8858 ,15.9659 ,26.5470 
358,11.8011 ,22.9886 ,11.8011 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,11.8011 ,9.3617 ,23.5459 ,38.7211 ,21.7611 ,42.6752 ,45.6507 ,37.8861 ,58.7719 ,32.6645 ,58.7806 ,28.2327 ,20.8948 ,35.4032 ,32.1484 ,40.4028 ,18.4480 ,15.6152 ,11.8011 ,11.8011 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,11.8011 ,14.4893 ,46.7969 ,59.5228 ,59.0053 ,47.2043 ,47.2043 ,46.1460 ,20.3717 ,59.0053 ,27.8258 ,36.3521 ,26.0573 ,15.4918 ,21.1746 ,20.2677 ,26.1261 ,17.8581 ,9.6380 ,11.8011 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,11.8011 ,15.4739 ,27.4117 ,26.9687 ,34.5742 ,21.3872 ,31.8765 ,59.0053 ,26.7862 ,59.0053 ,27.4117 ,25.2787 ,35.4032 ,21.5923 ,16.0029 ,16.0207 ,35.4032 ,15.6152 ,8.5295 ,11.8011 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,9.0854 ,11.8011 ,59.0053 ,59.0053 ,26.2246 ,20.7309 ,29.5392 ,21.4518 ,26.4813 ,47.2043 ,32.1995 ,30.1915 ,21.2852 ,21.4518 ,35.4032 ,29.9116 ,15.6152 ,23.6021 ,8.9101 ,11.8011 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,11.8011 ,23.6021 ,47.2043 ,47.2043 ,28.5598 ,47.2043 ,26.2246 ,43.9074 ,44.2748 ,59.0053 ,55.8820 ,47.2043 ,47.2043 ,47.2043 ,15.4156 ,20.2508 ,21.3441 ,23.6021 ,20.8732 ,11.8011 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,11.8011 ,16.4783 ,30.5753 ,38.0787 ,26.7339 ,25.9355 ,23.9517 ,26.7832 ,20.4031 ,47.2043 ,31.9917 ,33.8753 ,35.4032 ,45.2992 ,24.3634 ,35.4032 ,14.2812 ,41.5731 ,19.2761 ,23.6021 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,11.8011 ,11.1627 ,35.4032 ,35.1092 ,20.5346 ,23.3603 ,26.8405 ,20.4091 ,18.7343 ,19.9360 ,37.4837 ,20.5003 ,35.8933 ,14.4273 ,16.8876 ,47.2043 ,29.5995 
359,89.6175 ,106.6679 ,41.9537 ,49.4184 ,4.0471 ,0.2407 ,35.1457 ,52.0314 ,113.8022 ,56.6847 ,49.3923 ,44.9551 ,52.4866 ,60.8699 ,37.6946 ,52.7252 ,72.8934 ,94.5469 ,39.6961 ,70.0563 ,71.7913 ,117.0704 ,72.1504 ,66.7331 ,114.7006 ,30.9318 ,44.0299 ,28.4574 ,3.4643 ,0.0065 ,23.4389 ,42.0535 ,43.0966 ,73.2474 ,49.2334 ,65.1804 ,77.8032 ,55.4258 ,71.7212 ,43.4099 ,133.7095 ,39.9497 ,61.0642 ,45.4196 ,48.7616 ,54.0317 ,57.9645 ,88.8698 ,35.4121 ,100.9553 ,48.7692 ,61.9353 ,6.3517 ,0.1725 ,26.5179 ,49.4375 ,68.8544 ,41.5939 ,56.2258 ,52.3644 ,52.7075 ,46.3070 ,54.3036 ,42.9605 ,72.3239 ,59.7101 ,70.2286 ,62.5671 ,62.9534 ,70.8021 ,77.7044 ,57.7982 ,49.3017 ,55.9411 ,48.0702 ,21.3810 ,13.4330 ,0.0000 ,30.4877 ,47.1819 ,66.7250 ,49.5753 ,46.9489 ,49.0497 ,41.2530 ,46.2069 ,51.2033 ,47.1167 ,49.6719 ,116.9631 ,30.6698 ,58.8059 ,51.3788 ,83.8628 ,84.0544 ,136.1674 ,99.0486 ,35.4934 ,59.3742 ,34.4640 ,2.5304 ,0.0000 ,28.8708 ,46.9590 ,77.8201 ,49.2953 ,37.6605 ,102.4842 ,146.9300 ,29.0517 ,53.0704 ,39.0628 ,36.2914 ,132.9005 ,87.8755 ,53.0602 ,51.7217 ,36.8315 ,51.1334 ,45.3412 ,39.5125 ,48.6592 ,61.6376 ,55.9602 ,20.8400 ,0.0000 ,74.5610 ,52.0324 ,62.9572 ,64.4261 ,65.0918 ,64.5981 ,46.6636 ,66.9404 ,67.9017 ,50.4686 ,51.7192 ,61.0308 ,86.2143 ,41.7870 ,34.2335 ,62.0710 ,54.2603 ,64.1128 ,60.5413 ,66.8158 ,44.9986 ,57.2202 ,19.1229 ,2.4735 ,13.9379 ,47.1275 ,91.5417 ,76.1138 ,88.7432 ,50.0831 ,89.8666 ,59.2605 ,92.2828 ,54.3719 ,128.1642 ,50.4969 ,39.5794 ,145.7484 ,49.2462 ,48.3794 ,78.3416 ,67.2687 
