average Silhouette Value = 0.666842

nFID			silhouette_val
1519			0.910986
1520			0.807173
1521			0.912238
1522			0.906373
1523			0.915428
1524			0.544515
1525			0.895282
1526			-0.272072
1527			0.833499
1528			-0.624469
1529			-0.147865
1530			0.898781
1531			0.570372
1532			0.906968
1533			0.905876
1534			0.463028
1535			0.910162
1536			0.509748
1537			0.909452
1538			-0.214583
1539			0.864765
1540			0.558656
1541			-0.407005
1542			0.860508
1543			-0.125116
1544			0.596789
1545			0.786671
1546			-0.132799
1547			0.915939
1548			0.913532
1549			-0.504249
1550			0.684651
1551			0.635734
1552			-0.177766
1553			0.685548
1554			0.912359
1555			0.413564
1556			0.874862
1557			0.908975
1558			0.613273
1559			0.910003
1560			0.906673
1561			0.821561
1562			0.808139
1563			0.624070
1564			0.890296
1565			0.658507
1566			0.912192
1567			0.872494
1568			0.909929
1569			0.908024
1570			-0.163102
1571			0.156024
1572			0.911439
1573			0.910735
1574			0.905808
1575			0.902315
1576			0.913294
1577			0.917029
1578			0.656722
1579			0.907989
1580			-0.022199
1581			0.833315
1582			0.859736
1583			0.907727
1584			0.911722
1585			0.908962
1586			0.890160
1587			0.869970
1588			0.909472
1589			-0.435715
1590			0.815693
1591			0.911487
1592			0.886990
1593			0.902100
1594			0.904929
1595			0.661552
1596			0.858872
1597			0.908179
1598			0.881569
1599			0.898430
1600			0.270615
1601			0.088485
1602			0.916403
1603			0.588179
1604			0.470121
1605			0.571251
1606			0.917988
1607			0.463365
1608			0.824756
1609			0.775513
1610			0.820696
1611			0.911841
1612			0.901321
1613			0.904830
1614			0.895782
1615			0.517562
1616			-0.082794
1617			-0.040584
1618			0.893765
1619			0.853458
1620			0.905118
1621			0.903800
1622			0.922533
1623			0.915036
1624			0.794994
1625			0.909495
1626			0.890997
1627			0.796415
1628			0.901549
1629			0.760496
1630			0.069603
1631			0.766880
1632			0.747752
1633			0.080268
1634			0.064886
1635			-0.966808
1636			0.247055
1637			0.904220
1638			0.825234
1639			0.045445
1640			0.132469
1641			0.908041
1642			0.678888
1643			0.892352
1644			0.040330
1645			0.070763
1646			0.660924
